2025-01-04 19:35:57,861 - WARNING: Sound achievement not found
2025-01-04 21:40:13,339 - WARNING: Sound achievement not found
2025-01-04 21:42:22,642 - WARNING: Sound achievement not found
2025-01-04 22:31:29,953 - WARNING: Sound achievement not found
2025-01-04 22:42:12,774 - WARNING: Sound achievement not found
2025-01-04 22:44:47,597 - WARNING: Sound achievement not found
2025-01-04 22:46:51,705 - WARNING: Sound achievement not found
2025-01-06 00:55:35,438 - WARNING: Sound achievement not found
2025-01-06 00:57:12,112 - WARNING: Sound achievement not found
2025-01-06 00:58:50,713 - WARNING: Sound achievement not found
2025-01-06 01:01:19,661 - WARNING: Sound achievement not found
2025-01-07 11:17:19,277 - WARNING: Sound achievement not found
2025-01-07 11:22:25,913 - WARNING: Sound achievement not found
2025-01-07 11:48:14,471 - WARNING: Sound achievement not found
2025-01-07 11:49:25,691 - WARNING: Sound achievement not found
2025-01-07 11:57:00,380 - WARNING: Sound achievement not found
2025-01-07 11:58:09,842 - WARNING: Sound achievement not found
2025-01-07 11:59:49,826 - WARNING: Sound achievement not found
2025-01-07 12:12:39,176 - WARNING: Sound achievement not found
2025-01-07 12:24:34,959 - WARNING: Sound achievement not found
2025-01-07 12:45:18,800 - WARNING: Sound achievement not found
2025-01-07 12:47:02,891 - WARNING: Sound achievement not found
2025-01-07 12:57:20,069 - WARNING: Sound achievement not found
2025-01-07 15:14:21,143 - WARNING: Sound achievement not found
2025-01-07 15:24:20,399 - WARNING: Sound achievement not found
2025-01-10 00:57:36,503 - INFO: Checking collision for head position: (540, 300)
2025-01-10 00:57:36,704 - INFO: Checking collision for head position: (560, 300)
2025-01-10 00:57:36,905 - INFO: Checking collision for head position: (580, 300)
2025-01-10 00:57:37,115 - INFO: Checking collision for head position: (600, 300)
2025-01-10 00:57:37,308 - INFO: Checking collision for head position: (620, 300)
2025-01-10 00:57:37,508 - INFO: Checking collision for head position: (640, 300)
2025-01-10 00:57:37,709 - INFO: Checking collision for head position: (660, 300)
2025-01-10 00:57:37,909 - INFO: Checking collision for head position: (680, 300)
2025-01-10 00:57:38,110 - INFO: Checking collision for head position: (700, 300)
2025-01-10 00:57:38,310 - INFO: Checking collision for head position: (720, 300)
2025-01-10 00:57:38,510 - INFO: Checking collision for head position: (740, 300)
2025-01-10 00:57:38,710 - INFO: Checking collision for head position: (760, 300)
2025-01-10 00:57:38,911 - INFO: Checking collision for head position: (780, 300)
2025-01-10 00:57:39,112 - INFO: Checking collision for head position: (800, 300)
2025-01-10 00:57:39,112 - WARNING: Wall collision detected!
2025-01-10 00:57:39,312 - INFO: Checking collision for head position: (420, 300)
2025-01-10 00:57:39,513 - INFO: Checking collision for head position: (440, 300)
2025-01-10 00:57:39,714 - INFO: Checking collision for head position: (460, 300)
2025-01-10 00:57:39,914 - INFO: Checking collision for head position: (480, 300)
2025-01-10 00:57:40,113 - INFO: Checking collision for head position: (500, 300)
2025-01-10 00:57:44,690 - WARNING: Sound achievement not found
2025-01-10 00:57:44,690 - INFO: Checking collision for head position: (420, 300)
2025-01-10 00:57:44,885 - INFO: Checking collision for head position: (440, 300)
2025-01-10 00:57:45,067 - INFO: Checking collision for head position: (460, 300)
2025-01-10 00:57:45,248 - INFO: Checking collision for head position: (480, 300)
2025-01-10 00:57:45,429 - INFO: Checking collision for head position: (500, 300)
2025-01-10 00:57:45,611 - INFO: Checking collision for head position: (520, 300)
2025-01-10 00:57:45,792 - INFO: Checking collision for head position: (540, 300)
2025-01-10 00:57:45,985 - INFO: Checking collision for head position: (560, 300)
2025-01-10 00:57:46,158 - INFO: Checking collision for head position: (580, 300)
2025-01-10 00:57:46,339 - INFO: Checking collision for head position: (600, 300)
2025-01-10 00:57:46,520 - INFO: Checking collision for head position: (620, 300)
2025-01-10 00:57:46,701 - INFO: Checking collision for head position: (640, 300)
2025-01-10 00:57:46,883 - INFO: Checking collision for head position: (660, 300)
2025-01-10 00:57:47,066 - INFO: Checking collision for head position: (680, 300)
2025-01-10 00:57:47,247 - INFO: Checking collision for head position: (700, 300)
2025-01-10 00:57:47,428 - INFO: Checking collision for head position: (720, 300)
2025-01-10 00:57:47,609 - INFO: Checking collision for head position: (740, 300)
2025-01-10 00:57:47,776 - INFO: Checking collision for head position: (760, 300)
2025-01-10 00:57:47,943 - INFO: Checking collision for head position: (780, 300)
2025-01-10 00:57:48,110 - INFO: Checking collision for head position: (800, 300)
2025-01-10 00:57:48,110 - WARNING: Wall collision detected!
2025-01-10 00:57:48,311 - INFO: Checking collision for head position: (420, 300)
2025-01-10 00:57:48,511 - INFO: Checking collision for head position: (440, 300)
2025-01-10 00:57:48,711 - INFO: Checking collision for head position: (460, 300)
2025-01-10 00:57:48,911 - INFO: Checking collision for head position: (480, 300)
2025-01-10 01:00:57,591 - WARNING: Sound achievement not found
2025-01-10 01:00:57,591 - INFO: Checking collision for head position: (420, 300)
2025-01-10 01:00:57,781 - INFO: Checking collision for head position: (440, 300)
2025-01-10 01:00:57,983 - INFO: Checking collision for head position: (460, 300)
2025-01-10 01:00:58,183 - INFO: Checking collision for head position: (480, 300)
2025-01-10 01:00:58,383 - INFO: Checking collision for head position: (500, 300)
2025-01-10 01:00:58,584 - INFO: Checking collision for head position: (520, 300)
2025-01-10 01:00:58,794 - INFO: Checking collision for head position: (540, 300)
2025-01-10 01:00:58,987 - INFO: Checking collision for head position: (560, 300)
2025-01-10 01:00:59,186 - INFO: Checking collision for head position: (580, 300)
2025-01-10 01:00:59,387 - INFO: Checking collision for head position: (600, 300)
2025-01-10 01:00:59,587 - INFO: Checking collision for head position: (620, 300)
2025-01-10 01:00:59,789 - INFO: Checking collision for head position: (640, 300)
2025-01-10 01:00:59,988 - INFO: Checking collision for head position: (660, 300)
2025-01-10 01:01:00,191 - INFO: Checking collision for head position: (660, 280)
2025-01-10 01:01:00,390 - INFO: Checking collision for head position: (660, 260)
2025-01-10 01:01:00,592 - INFO: Checking collision for head position: (660, 240)
2025-01-10 01:01:00,792 - INFO: Checking collision for head position: (660, 220)
2025-01-10 01:01:00,993 - INFO: Checking collision for head position: (640, 220)
2025-01-10 01:01:01,194 - INFO: Checking collision for head position: (620, 220)
2025-01-10 01:01:01,393 - INFO: Checking collision for head position: (600, 220)
2025-01-10 01:01:01,595 - INFO: Checking collision for head position: (600, 200)
2025-01-10 01:01:01,795 - INFO: Checking collision for head position: (600, 180)
2025-01-10 01:01:01,995 - INFO: Checking collision for head position: (600, 160)
2025-01-10 01:01:02,195 - INFO: Checking collision for head position: (600, 140)
2025-01-10 01:01:02,397 - INFO: Checking collision for head position: (600, 120)
2025-01-10 01:01:02,597 - INFO: Checking collision for head position: (580, 120)
2025-01-10 01:01:02,796 - INFO: Checking collision for head position: (560, 120)
2025-01-10 01:01:02,997 - INFO: Checking collision for head position: (540, 120)
2025-01-10 01:01:03,197 - INFO: Checking collision for head position: (520, 120)
2025-01-10 01:01:03,398 - INFO: Checking collision for head position: (500, 120)
2025-01-10 01:01:03,599 - INFO: Checking collision for head position: (480, 120)
2025-01-10 01:01:03,799 - INFO: Checking collision for head position: (460, 120)
2025-01-10 01:01:03,999 - INFO: Checking collision for head position: (440, 120)
2025-01-10 01:01:04,200 - INFO: Checking collision for head position: (420, 120)
2025-01-10 01:01:04,401 - INFO: Checking collision for head position: (400, 120)
2025-01-10 01:01:04,602 - INFO: Checking collision for head position: (380, 120)
2025-01-10 01:01:04,801 - INFO: Checking collision for head position: (360, 120)
2025-01-10 01:01:05,002 - INFO: Checking collision for head position: (340, 120)
2025-01-10 01:01:05,203 - INFO: Checking collision for head position: (320, 120)
2025-01-10 01:01:05,405 - INFO: Checking collision for head position: (320, 140)
2025-01-10 01:01:05,606 - INFO: Checking collision for head position: (320, 160)
2025-01-10 01:01:05,806 - INFO: Checking collision for head position: (320, 180)
2025-01-10 01:01:06,007 - INFO: Checking collision for head position: (320, 200)
2025-01-10 01:01:06,007 - WARNING: Obstacle collision detected!
2025-01-10 01:01:06,207 - INFO: Checking collision for head position: (420, 300)
2025-01-10 01:01:06,408 - INFO: Checking collision for head position: (440, 300)
2025-01-10 01:01:06,609 - INFO: Checking collision for head position: (460, 300)
2025-01-10 01:01:06,810 - INFO: Checking collision for head position: (480, 300)
2025-01-10 01:01:07,011 - INFO: Checking collision for head position: (500, 300)
2025-01-10 01:01:07,211 - INFO: Checking collision for head position: (520, 300)
2025-01-10 01:01:07,412 - INFO: Checking collision for head position: (520, 280)
2025-01-10 01:01:07,613 - INFO: Checking collision for head position: (520, 260)
2025-01-10 01:01:07,813 - INFO: Checking collision for head position: (520, 240)
2025-01-10 01:01:08,013 - INFO: Checking collision for head position: (520, 220)
2025-01-10 01:01:08,213 - INFO: Checking collision for head position: (500, 220)
2025-01-10 01:01:08,414 - INFO: Checking collision for head position: (480, 220)
2025-01-10 01:01:08,613 - INFO: Checking collision for head position: (460, 220)
2025-01-10 01:01:08,813 - INFO: Checking collision for head position: (440, 220)
2025-01-10 01:01:09,015 - INFO: Checking collision for head position: (420, 220)
2025-01-10 01:01:09,214 - INFO: Checking collision for head position: (400, 220)
2025-01-10 01:01:09,415 - INFO: Checking collision for head position: (380, 220)
2025-01-10 01:01:09,615 - INFO: Checking collision for head position: (360, 220)
2025-01-10 01:01:09,816 - INFO: Checking collision for head position: (340, 220)
2025-01-10 01:01:10,015 - INFO: Checking collision for head position: (320, 220)
2025-01-10 01:01:10,216 - INFO: Checking collision for head position: (320, 200)
2025-01-10 01:01:10,217 - WARNING: Obstacle collision detected!
2025-01-10 01:01:10,418 - INFO: Checking collision for head position: (420, 300)
2025-01-10 01:01:10,619 - INFO: Checking collision for head position: (440, 300)
2025-01-10 01:01:10,820 - INFO: Checking collision for head position: (460, 300)
2025-01-10 01:01:11,020 - INFO: Checking collision for head position: (480, 300)
2025-01-10 01:01:11,221 - INFO: Checking collision for head position: (480, 280)
2025-01-10 01:01:11,422 - INFO: Checking collision for head position: (480, 260)
2025-01-10 01:01:11,623 - INFO: Checking collision for head position: (480, 240)
2025-01-10 01:01:11,823 - INFO: Checking collision for head position: (500, 240)
2025-01-10 01:01:12,023 - INFO: Checking collision for head position: (520, 240)
2025-01-10 01:01:12,223 - INFO: Checking collision for head position: (540, 240)
2025-01-10 01:01:12,424 - INFO: Checking collision for head position: (560, 240)
2025-01-10 01:01:12,625 - INFO: Checking collision for head position: (580, 240)
2025-01-10 01:01:12,825 - INFO: Checking collision for head position: (600, 240)
2025-01-10 01:01:13,026 - INFO: Checking collision for head position: (620, 240)
2025-01-10 01:01:13,226 - INFO: Checking collision for head position: (640, 240)
2025-01-10 01:01:13,426 - INFO: Checking collision for head position: (660, 240)
2025-01-10 01:01:13,626 - INFO: Checking collision for head position: (680, 240)
2025-01-10 01:01:13,827 - INFO: Checking collision for head position: (700, 240)
2025-01-10 01:01:14,027 - INFO: Checking collision for head position: (720, 240)
2025-01-10 01:01:14,228 - INFO: Checking collision for head position: (740, 240)
2025-01-10 01:01:14,427 - INFO: Checking collision for head position: (760, 240)
2025-01-10 01:01:14,629 - INFO: Checking collision for head position: (780, 240)
2025-01-10 01:01:14,830 - INFO: Checking collision for head position: (780, 220)
2025-01-10 01:01:15,030 - INFO: Checking collision for head position: (780, 200)
2025-01-10 01:01:15,230 - INFO: Checking collision for head position: (780, 180)
2025-01-10 01:01:15,430 - INFO: Checking collision for head position: (780, 160)
2025-01-10 01:01:15,631 - INFO: Checking collision for head position: (780, 140)
2025-01-10 01:01:15,812 - INFO: Checking collision for head position: (780, 120)
2025-01-10 01:01:15,994 - INFO: Checking collision for head position: (780, 100)
2025-01-10 01:01:16,175 - INFO: Checking collision for head position: (760, 100)
2025-01-10 01:01:16,358 - INFO: Checking collision for head position: (740, 100)
2025-01-10 01:01:16,539 - INFO: Checking collision for head position: (720, 100)
2025-01-10 01:01:16,720 - INFO: Checking collision for head position: (700, 100)
2025-01-10 01:01:16,902 - INFO: Checking collision for head position: (680, 100)
2025-01-10 01:01:17,083 - INFO: Checking collision for head position: (660, 100)
2025-01-10 01:01:17,265 - INFO: Checking collision for head position: (640, 100)
2025-01-10 01:01:17,447 - INFO: Checking collision for head position: (620, 100)
2025-01-10 01:01:17,629 - INFO: Checking collision for head position: (600, 100)
2025-01-10 01:01:17,810 - INFO: Checking collision for head position: (580, 100)
2025-01-10 01:01:17,992 - INFO: Checking collision for head position: (560, 100)
2025-01-10 01:01:18,172 - INFO: Checking collision for head position: (540, 100)
2025-01-10 01:01:18,353 - INFO: Checking collision for head position: (520, 100)
2025-01-10 01:01:18,535 - INFO: Checking collision for head position: (500, 100)
2025-01-10 01:01:18,716 - INFO: Checking collision for head position: (480, 100)
2025-01-10 01:01:18,898 - INFO: Checking collision for head position: (460, 100)
2025-01-10 01:01:19,079 - INFO: Checking collision for head position: (440, 100)
2025-01-10 01:01:19,260 - INFO: Checking collision for head position: (420, 100)
2025-01-10 01:01:19,441 - INFO: Checking collision for head position: (400, 100)
2025-01-10 01:01:19,623 - INFO: Checking collision for head position: (380, 100)
2025-01-10 01:01:19,805 - INFO: Checking collision for head position: (360, 100)
2025-01-10 01:01:19,987 - INFO: Checking collision for head position: (340, 100)
2025-01-10 01:01:20,168 - INFO: Checking collision for head position: (320, 100)
2025-01-10 01:01:20,348 - INFO: Checking collision for head position: (300, 100)
2025-01-10 01:01:20,530 - INFO: Checking collision for head position: (280, 100)
2025-01-10 01:01:20,712 - INFO: Checking collision for head position: (260, 100)
2025-01-10 01:01:20,893 - INFO: Checking collision for head position: (240, 100)
2025-01-10 01:01:21,074 - INFO: Checking collision for head position: (220, 100)
2025-01-10 01:01:21,255 - INFO: Checking collision for head position: (200, 100)
2025-01-10 01:01:21,437 - INFO: Checking collision for head position: (180, 100)
2025-01-10 01:01:21,619 - INFO: Checking collision for head position: (160, 100)
2025-01-10 01:01:21,801 - INFO: Checking collision for head position: (140, 100)
2025-01-10 01:01:21,982 - INFO: Checking collision for head position: (120, 100)
2025-01-10 01:01:22,164 - INFO: Checking collision for head position: (100, 100)
2025-01-10 01:01:22,345 - INFO: Checking collision for head position: (80, 100)
2025-01-10 01:01:22,525 - INFO: Checking collision for head position: (60, 100)
2025-01-10 01:01:22,708 - INFO: Checking collision for head position: (40, 100)
2025-01-10 01:01:22,889 - INFO: Checking collision for head position: (20, 100)
2025-01-10 01:01:23,072 - INFO: Checking collision for head position: (20, 120)
2025-01-10 01:01:23,253 - INFO: Checking collision for head position: (20, 140)
2025-01-10 01:01:23,433 - INFO: Checking collision for head position: (20, 160)
2025-01-10 01:01:23,616 - INFO: Checking collision for head position: (20, 180)
2025-01-10 01:01:23,798 - INFO: Checking collision for head position: (20, 200)
2025-01-10 01:01:23,979 - INFO: Checking collision for head position: (20, 220)
2025-01-10 01:01:24,160 - INFO: Checking collision for head position: (20, 240)
2025-01-10 01:01:24,343 - INFO: Checking collision for head position: (20, 260)
2025-01-10 01:01:24,524 - INFO: Checking collision for head position: (20, 280)
2025-01-10 01:01:24,705 - INFO: Checking collision for head position: (20, 300)
2025-01-10 01:01:24,887 - INFO: Checking collision for head position: (20, 320)
2025-01-10 01:01:25,070 - INFO: Checking collision for head position: (20, 340)
2025-01-10 01:01:25,251 - INFO: Checking collision for head position: (20, 360)
2025-01-10 01:01:25,433 - INFO: Checking collision for head position: (20, 380)
2025-01-10 01:01:25,613 - INFO: Checking collision for head position: (40, 380)
2025-01-10 01:01:25,794 - INFO: Checking collision for head position: (60, 380)
2025-01-10 01:01:25,975 - INFO: Checking collision for head position: (80, 380)
2025-01-10 01:01:26,158 - INFO: Checking collision for head position: (80, 360)
2025-01-10 01:01:26,339 - INFO: Checking collision for head position: (80, 340)
2025-01-10 01:01:26,521 - INFO: Checking collision for head position: (80, 320)
2025-01-10 01:01:26,701 - INFO: Checking collision for head position: (80, 300)
2025-01-10 01:01:26,869 - INFO: Checking collision for head position: (80, 280)
2025-01-10 01:01:27,036 - INFO: Checking collision for head position: (80, 260)
2025-01-10 01:01:27,203 - INFO: Checking collision for head position: (80, 240)
2025-01-10 01:01:27,369 - INFO: Checking collision for head position: (80, 220)
2025-01-10 01:01:27,535 - INFO: Checking collision for head position: (80, 200)
2025-01-10 01:01:27,702 - INFO: Checking collision for head position: (80, 180)
2025-01-10 01:01:27,869 - INFO: Checking collision for head position: (80, 160)
2025-01-10 01:01:28,035 - INFO: Checking collision for head position: (80, 140)
2025-01-10 01:01:28,201 - INFO: Checking collision for head position: (60, 140)
2025-01-10 01:01:28,369 - INFO: Checking collision for head position: (40, 140)
2025-01-10 01:01:28,535 - INFO: Checking collision for head position: (20, 140)
2025-01-10 01:01:28,703 - INFO: Checking collision for head position: (20, 120)
2025-01-10 01:01:28,854 - INFO: Checking collision for head position: (20, 100)
2025-01-10 01:01:29,009 - INFO: Checking collision for head position: (20, 80)
2025-01-10 01:01:29,162 - INFO: Checking collision for head position: (20, 60)
2025-01-10 01:01:29,317 - INFO: Checking collision for head position: (20, 40)
2025-01-10 01:01:29,471 - INFO: Checking collision for head position: (40, 40)
2025-01-10 01:01:29,624 - INFO: Checking collision for head position: (60, 40)
2025-01-10 01:01:29,777 - INFO: Checking collision for head position: (80, 40)
2025-01-10 01:01:29,930 - INFO: Checking collision for head position: (80, 60)
2025-01-10 01:01:30,084 - INFO: Checking collision for head position: (80, 80)
2025-01-10 01:01:30,237 - INFO: Checking collision for head position: (80, 100)
2025-01-10 01:01:30,390 - INFO: Checking collision for head position: (80, 120)
2025-01-10 01:01:30,542 - INFO: Checking collision for head position: (80, 140)
2025-01-10 01:01:30,697 - INFO: Checking collision for head position: (80, 160)
2025-01-10 01:01:30,850 - INFO: Checking collision for head position: (80, 180)
2025-01-10 01:01:31,004 - INFO: Checking collision for head position: (80, 200)
2025-01-10 01:01:31,159 - INFO: Checking collision for head position: (80, 220)
2025-01-10 01:01:31,312 - INFO: Checking collision for head position: (100, 220)
2025-01-10 01:01:31,466 - INFO: Checking collision for head position: (120, 220)
2025-01-10 01:01:31,619 - INFO: Checking collision for head position: (140, 220)
2025-01-10 01:01:31,773 - INFO: Checking collision for head position: (160, 220)
2025-01-10 01:01:31,926 - INFO: Checking collision for head position: (180, 220)
2025-01-10 01:01:32,079 - INFO: Checking collision for head position: (200, 220)
2025-01-10 01:01:32,233 - INFO: Checking collision for head position: (200, 240)
2025-01-10 01:01:32,387 - INFO: Checking collision for head position: (200, 260)
2025-01-10 01:01:32,540 - INFO: Checking collision for head position: (200, 280)
2025-01-10 01:01:32,693 - INFO: Checking collision for head position: (180, 280)
2025-01-10 01:01:32,846 - INFO: Checking collision for head position: (160, 280)
2025-01-10 01:01:32,999 - INFO: Checking collision for head position: (140, 280)
2025-01-10 01:01:33,153 - INFO: Checking collision for head position: (120, 280)
2025-01-10 01:01:33,307 - INFO: Checking collision for head position: (120, 260)
2025-01-10 01:01:33,461 - INFO: Checking collision for head position: (120, 240)
2025-01-10 01:01:33,614 - INFO: Checking collision for head position: (120, 220)
2025-01-10 01:01:33,767 - INFO: Checking collision for head position: (120, 200)
2025-01-10 01:01:33,922 - INFO: Checking collision for head position: (120, 180)
2025-01-10 01:01:34,075 - INFO: Checking collision for head position: (100, 180)
2025-01-10 01:01:34,230 - INFO: Checking collision for head position: (80, 180)
2025-01-10 01:01:34,382 - INFO: Checking collision for head position: (60, 180)
2025-01-10 01:01:34,536 - INFO: Checking collision for head position: (40, 180)
2025-01-10 01:01:34,690 - INFO: Checking collision for head position: (20, 180)
2025-01-10 01:01:34,844 - INFO: Checking collision for head position: (20, 160)
2025-01-10 01:01:34,999 - INFO: Checking collision for head position: (20, 140)
2025-01-10 01:01:35,153 - INFO: Checking collision for head position: (20, 120)
2025-01-10 01:01:35,307 - INFO: Checking collision for head position: (20, 100)
2025-01-10 01:01:35,460 - INFO: Checking collision for head position: (20, 80)
2025-01-10 01:01:35,613 - INFO: Checking collision for head position: (20, 60)
2025-01-10 01:01:35,766 - INFO: Checking collision for head position: (20, 40)
2025-01-10 01:01:35,920 - INFO: Checking collision for head position: (20, 20)
2025-01-10 01:01:36,076 - INFO: Checking collision for head position: (20, 0)
2025-01-10 01:01:36,227 - INFO: Checking collision for head position: (20, -20)
2025-01-10 01:01:36,227 - WARNING: Wall collision detected!
2025-01-10 01:34:34,868 - INFO: Starting challenge mode with difficulty multiplier: 1.0
2025-01-10 01:41:06,617 - INFO: Not starting challenge mode. Games since last challenge: 1
2025-01-10 01:41:06,618 - WARNING: Sound achievement not found
2025-01-10 01:41:06,618 - INFO: Checking collision for head position: (420, 300)
2025-01-10 01:41:06,810 - INFO: Checking collision for head position: (440, 300)
2025-01-10 01:41:07,010 - INFO: Checking collision for head position: (460, 300)
2025-01-10 01:41:07,211 - INFO: Checking collision for head position: (480, 300)
2025-01-10 01:41:07,411 - INFO: Checking collision for head position: (500, 300)
2025-01-10 01:41:07,611 - INFO: Checking collision for head position: (520, 300)
2025-01-10 01:41:07,812 - INFO: Checking collision for head position: (540, 300)
2025-01-10 01:41:08,013 - INFO: Checking collision for head position: (560, 300)
2025-01-10 01:41:08,236 - INFO: Checking collision for head position: (580, 300)
2025-01-10 01:41:08,416 - INFO: Checking collision for head position: (600, 300)
2025-01-10 01:41:08,614 - INFO: Checking collision for head position: (620, 300)
2025-01-10 01:41:08,814 - INFO: Checking collision for head position: (640, 300)
2025-01-10 01:41:09,014 - INFO: Checking collision for head position: (660, 300)
2025-01-10 01:41:09,214 - INFO: Checking collision for head position: (680, 300)
2025-01-10 01:41:09,414 - INFO: Checking collision for head position: (700, 300)
2025-01-10 01:41:09,614 - INFO: Checking collision for head position: (720, 300)
2025-01-10 01:41:09,815 - INFO: Checking collision for head position: (740, 300)
2025-01-10 01:41:10,015 - INFO: Checking collision for head position: (760, 300)
2025-01-10 01:41:10,215 - INFO: Checking collision for head position: (760, 280)
2025-01-10 01:41:10,415 - INFO: Checking collision for head position: (760, 260)
2025-01-10 01:41:10,615 - INFO: Checking collision for head position: (760, 240)
2025-01-10 01:41:10,816 - INFO: Checking collision for head position: (760, 220)
2025-01-10 01:41:11,018 - INFO: Checking collision for head position: (760, 200)
2025-01-10 01:41:11,217 - INFO: Checking collision for head position: (760, 180)
2025-01-10 01:41:11,418 - INFO: Checking collision for head position: (760, 160)
2025-01-10 01:41:11,619 - INFO: Checking collision for head position: (780, 160)
2025-01-10 01:41:11,820 - INFO: Checking collision for head position: (800, 160)
2025-01-10 01:41:11,820 - WARNING: Wall collision detected!
2025-01-10 01:41:12,020 - INFO: Checking collision for head position: (420, 300)
2025-01-10 01:41:12,221 - INFO: Checking collision for head position: (440, 300)
2025-01-10 01:41:12,421 - INFO: Checking collision for head position: (460, 300)
2025-01-10 01:41:12,621 - INFO: Checking collision for head position: (480, 300)
2025-01-10 01:41:12,821 - INFO: Checking collision for head position: (500, 300)
2025-01-10 01:41:13,022 - INFO: Checking collision for head position: (500, 320)
2025-01-10 01:41:13,221 - INFO: Checking collision for head position: (500, 340)
2025-01-10 01:41:13,422 - INFO: Checking collision for head position: (500, 360)
2025-01-10 01:41:13,623 - INFO: Checking collision for head position: (480, 360)
2025-01-10 01:41:13,823 - INFO: Checking collision for head position: (460, 360)
2025-01-10 01:41:14,023 - INFO: Checking collision for head position: (440, 360)
2025-01-10 01:41:14,223 - INFO: Checking collision for head position: (440, 340)
2025-01-10 01:41:14,405 - INFO: Checking collision for head position: (440, 320)
2025-01-10 01:41:14,587 - INFO: Checking collision for head position: (440, 300)
2025-01-10 01:41:14,767 - INFO: Checking collision for head position: (440, 280)
2025-01-10 01:41:14,949 - INFO: Checking collision for head position: (420, 280)
2025-01-10 01:41:15,131 - INFO: Checking collision for head position: (400, 280)
2025-01-10 01:41:15,312 - INFO: Checking collision for head position: (380, 280)
2025-01-10 01:41:15,493 - INFO: Checking collision for head position: (360, 280)
2025-01-10 01:41:15,674 - INFO: Checking collision for head position: (340, 280)
2025-01-10 01:41:15,840 - INFO: Checking collision for head position: (320, 280)
2025-01-10 01:41:16,007 - INFO: Checking collision for head position: (320, 300)
2025-01-10 01:41:16,173 - INFO: Checking collision for head position: (320, 320)
2025-01-10 01:41:16,340 - INFO: Checking collision for head position: (320, 340)
2025-01-10 01:41:16,506 - INFO: Checking collision for head position: (320, 360)
2025-01-10 01:41:16,672 - INFO: Checking collision for head position: (320, 380)
2025-01-10 01:41:16,839 - INFO: Checking collision for head position: (320, 400)
2025-01-10 01:41:17,005 - INFO: Checking collision for head position: (320, 420)
2025-01-10 01:41:17,172 - INFO: Checking collision for head position: (320, 440)
2025-01-10 01:41:17,338 - INFO: Checking collision for head position: (300, 440)
2025-01-10 01:41:17,505 - INFO: Checking collision for head position: (280, 440)
2025-01-10 01:41:17,671 - INFO: Checking collision for head position: (260, 440)
2025-01-10 01:41:17,837 - INFO: Checking collision for head position: (240, 440)
2025-01-10 01:41:18,004 - INFO: Checking collision for head position: (220, 440)
2025-01-10 01:41:18,171 - INFO: Checking collision for head position: (200, 440)
2025-01-10 01:41:18,338 - INFO: Checking collision for head position: (180, 440)
2025-01-10 01:41:18,506 - INFO: Checking collision for head position: (160, 440)
2025-01-10 01:41:18,671 - INFO: Checking collision for head position: (140, 440)
2025-01-10 01:41:18,838 - INFO: Checking collision for head position: (140, 420)
2025-01-10 01:41:19,003 - INFO: Checking collision for head position: (140, 400)
2025-01-10 01:41:19,170 - INFO: Checking collision for head position: (140, 380)
2025-01-10 01:41:19,337 - INFO: Checking collision for head position: (140, 360)
2025-01-10 01:41:19,503 - INFO: Checking collision for head position: (140, 340)
2025-01-10 01:41:19,669 - INFO: Checking collision for head position: (160, 340)
2025-01-10 01:41:19,835 - INFO: Checking collision for head position: (180, 340)
2025-01-10 01:41:20,002 - INFO: Checking collision for head position: (180, 320)
2025-01-10 01:41:20,168 - INFO: Checking collision for head position: (180, 300)
2025-01-10 01:41:20,335 - INFO: Checking collision for head position: (180, 280)
2025-01-10 01:41:20,502 - INFO: Checking collision for head position: (200, 280)
2025-01-10 01:41:20,669 - INFO: Checking collision for head position: (200, 260)
2025-01-10 01:41:20,836 - INFO: Checking collision for head position: (200, 240)
2025-01-10 01:41:21,002 - INFO: Checking collision for head position: (200, 220)
2025-01-10 01:41:21,168 - INFO: Checking collision for head position: (200, 200)
2025-01-10 01:41:21,335 - INFO: Checking collision for head position: (220, 200)
2025-01-10 01:41:21,501 - INFO: Checking collision for head position: (220, 180)
2025-01-10 01:41:21,668 - INFO: Checking collision for head position: (220, 160)
2025-01-10 01:41:21,835 - INFO: Checking collision for head position: (220, 140)
2025-01-10 01:41:21,988 - INFO: Checking collision for head position: (220, 120)
2025-01-10 01:41:22,141 - INFO: Checking collision for head position: (220, 100)
2025-01-10 01:41:22,294 - INFO: Checking collision for head position: (240, 100)
2025-01-10 01:41:22,447 - INFO: Checking collision for head position: (260, 100)
2025-01-10 01:41:22,600 - INFO: Checking collision for head position: (280, 100)
2025-01-10 01:41:22,753 - INFO: Checking collision for head position: (300, 100)
2025-01-10 01:41:22,905 - INFO: Checking collision for head position: (320, 100)
2025-01-10 01:41:23,059 - INFO: Checking collision for head position: (340, 100)
2025-01-10 01:41:23,213 - INFO: Checking collision for head position: (360, 100)
2025-01-10 01:41:23,366 - INFO: Checking collision for head position: (380, 100)
2025-01-10 01:41:23,519 - INFO: Checking collision for head position: (400, 100)
2025-01-10 01:41:23,673 - INFO: Checking collision for head position: (420, 100)
2025-01-10 01:41:23,826 - INFO: Checking collision for head position: (440, 100)
2025-01-10 01:41:23,979 - INFO: Checking collision for head position: (460, 100)
2025-01-10 01:41:24,132 - INFO: Checking collision for head position: (480, 100)
2025-01-10 01:41:24,285 - INFO: Checking collision for head position: (500, 100)
2025-01-10 01:41:24,438 - INFO: Checking collision for head position: (520, 100)
2025-01-10 01:41:24,591 - INFO: Checking collision for head position: (540, 100)
